timestamp,cam2,cam4,cam6,angleX,angleY,angleZ
20250222_154533,img/cam3_20250222_154533.jpg,img/cam7_20250222_154533.jpg,img/cam8_20250222_154533.jpg,28.7,109.51,188.81
20250222_154533,img/cam3_20250222_154533.jpg,img/cam7_20250222_154533.jpg,img/cam8_20250222_154533.jpg,25.76,114.73,151.16
20250222_154534,img/cam3_20250222_154534.jpg,img/cam7_20250222_154534.jpg,img/cam8_20250222_154534.jpg,24.92,117.1,148.86
20250222_154534,img/cam3_20250222_154534.jpg,img/cam7_20250222_154534.jpg,img/cam8_20250222_154534.jpg,24.34,119.56,147.02
20250222_154535,img/cam3_20250222_154535.jpg,img/cam7_20250222_154535.jpg,img/cam8_20250222_154535.jpg,20.09,121.94,116.99
20250222_154535,img/cam3_20250222_154535.jpg,img/cam7_20250222_154535.jpg,img/cam8_20250222_154535.jpg,16.87,123.06,94.14
20250222_154536,img/cam3_20250222_154536.jpg,img/cam7_20250222_154536.jpg,img/cam8_20250222_154536.jpg,14.59,123.81,73.93
20250222_154536,img/cam3_20250222_154536.jpg,img/cam7_20250222_154536.jpg,img/cam8_20250222_154536.jpg,12.74,125.28,48.78
20250222_154537,img/cam3_20250222_154537.jpg,img/cam7_20250222_154537.jpg,img/cam8_20250222_154537.jpg,11.98,127.51,27.69
20250222_154537,img/cam3_20250222_154537.jpg,img/cam7_20250222_154537.jpg,img/cam8_20250222_154537.jpg,12.08,130.63,11.56
20250222_154538,img/cam3_20250222_154538.jpg,img/cam7_20250222_154538.jpg,img/cam8_20250222_154538.jpg,12.6,133.51,7.65
20250222_154538,img/cam3_20250222_154538.jpg,img/cam7_20250222_154538.jpg,img/cam8_20250222_154538.jpg,13.83,138.02,7.31
20250222_154539,img/cam3_20250222_154539.jpg,img/cam7_20250222_154539.jpg,img/cam8_20250222_154539.jpg,14.93,141.2,7.56
20250222_154539,img/cam3_20250222_154539.jpg,img/cam7_20250222_154539.jpg,img/cam8_20250222_154539.jpg,15.82,144.1,3.03
20250222_154540,img/cam3_20250222_154540.jpg,img/cam7_20250222_154540.jpg,img/cam8_20250222_154540.jpg,17.51,148.95,-0.62
20250222_154540,img/cam3_20250222_154540.jpg,img/cam7_20250222_154540.jpg,img/cam8_20250222_154540.jpg,18.44,152.68,3.92
20250222_154541,img/cam3_20250222_154541.jpg,img/cam7_20250222_154541.jpg,img/cam8_20250222_154541.jpg,23.61,154.56,37.59
20250222_154541,img/cam3_20250222_154541.jpg,img/cam7_20250222_154541.jpg,img/cam8_20250222_154541.jpg,27.51,153.97,63.88
20250222_154603,img/cam3_20250222_154603.jpg,img/cam7_20250222_154603.jpg,img/cam8_20250222_154603.jpg,30.77,181.29,81.04
20250222_154603,img/cam3_20250222_154603.jpg,img/cam7_20250222_154603.jpg,img/cam8_20250222_154603.jpg,29.93,181.99,65.94
20250222_154604,img/cam3_20250222_154604.jpg,img/cam7_20250222_154604.jpg,img/cam8_20250222_154604.jpg,30.78,181.92,63.73
20250222_154604,img/cam3_20250222_154604.jpg,img/cam7_20250222_154604.jpg,img/cam8_20250222_154604.jpg,31.68,181.92,62.61
20250222_154605,img/cam3_20250222_154605.jpg,img/cam7_20250222_154605.jpg,img/cam8_20250222_154605.jpg,32.55,181.68,61.93
20250222_154605,img/cam3_20250222_154605.jpg,img/cam7_20250222_154605.jpg,img/cam8_20250222_154605.jpg,33.74,180.96,61.85
20250222_154606,img/cam3_20250222_154606.jpg,img/cam7_20250222_154606.jpg,img/cam8_20250222_154606.jpg,35.09,179.97,61.71
20250222_154606,img/cam3_20250222_154606.jpg,img/cam7_20250222_154606.jpg,img/cam8_20250222_154606.jpg,36.35,179.67,61.26
20250222_154607,img/cam3_20250222_154607.jpg,img/cam7_20250222_154607.jpg,img/cam8_20250222_154607.jpg,38.03,178.69,68.42
20250222_154706,img/cam3_20250222_154706.jpg,img/cam7_20250222_154706.jpg,img/cam8_20250222_154706.jpg,-0.02,-0.01,0.03
20250222_154706,img/cam3_20250222_154706.jpg,img/cam7_20250222_154706.jpg,img/cam8_20250222_154706.jpg,-0.02,-0.01,0.05
20250222_154707,img/cam3_20250222_154707.jpg,img/cam7_20250222_154707.jpg,img/cam8_20250222_154707.jpg,-8.09,2.92,-75.59
20250222_154707,img/cam3_20250222_154707.jpg,img/cam7_20250222_154707.jpg,img/cam8_20250222_154707.jpg,-18.38,6.56,-170.59
20250222_154708,img/cam3_20250222_154708.jpg,img/cam7_20250222_154708.jpg,img/cam8_20250222_154708.jpg,-30.61,10.82,-269.13
20250222_154708,img/cam3_20250222_154708.jpg,img/cam7_20250222_154708.jpg,img/cam8_20250222_154708.jpg,-41.47,14.63,-371.77
20250222_154709,img/cam3_20250222_154709.jpg,img/cam7_20250222_154709.jpg,img/cam8_20250222_154709.jpg,-46.12,16.34,-415.73
20250222_154709,img/cam3_20250222_154709.jpg,img/cam7_20250222_154709.jpg,img/cam8_20250222_154709.jpg,-46.24,16.58,-415.27
20250222_154710,img/cam3_20250222_154710.jpg,img/cam7_20250222_154710.jpg,img/cam8_20250222_154710.jpg,-45.98,17.65,-415.74
20250222_154710,img/cam3_20250222_154710.jpg,img/cam7_20250222_154710.jpg,img/cam8_20250222_154710.jpg,-44.29,18.19,-403.95
20250222_154711,img/cam3_20250222_154711.jpg,img/cam7_20250222_154711.jpg,img/cam8_20250222_154711.jpg,-44.21,19.09,-407.42
20250222_154711,img/cam3_20250222_154711.jpg,img/cam7_20250222_154711.jpg,img/cam8_20250222_154711.jpg,-43.96,19.68,-407.25
20250222_154712,img/cam3_20250222_154712.jpg,img/cam7_20250222_154712.jpg,img/cam8_20250222_154712.jpg,-43.62,20.31,-407.03
20250222_154712,img/cam3_20250222_154712.jpg,img/cam7_20250222_154712.jpg,img/cam8_20250222_154712.jpg,-43.64,20.42,-407.36
20250222_154713,img/cam3_20250222_154713.jpg,img/cam7_20250222_154713.jpg,img/cam8_20250222_154713.jpg,-43.64,20.35,-407.07
20250222_154713,img/cam3_20250222_154713.jpg,img/cam7_20250222_154713.jpg,img/cam8_20250222_154713.jpg,-43.58,20.52,-406.44
20250222_154714,img/cam3_20250222_154714.jpg,img/cam7_20250222_154714.jpg,img/cam8_20250222_154714.jpg,-42.18,20.86,-394.09
20250222_154715,img/cam3_20250222_154715.jpg,img/cam7_20250222_154715.jpg,img/cam8_20250222_154715.jpg,-36.27,20.16,-351.57
20250222_154715,img/cam3_20250222_154715.jpg,img/cam7_20250222_154715.jpg,img/cam8_20250222_154715.jpg,-21.86,13.37,-229.53
20250222_154716,img/cam3_20250222_154716.jpg,img/cam7_20250222_154716.jpg,img/cam8_20250222_154716.jpg,-11.45,8.81,-117.29
20250222_154716,img/cam3_20250222_154716.jpg,img/cam7_20250222_154716.jpg,img/cam8_20250222_154716.jpg,-2.42,6.43,-33.86
20250222_154717,img/cam3_20250222_154717.jpg,img/cam7_20250222_154717.jpg,img/cam8_20250222_154717.jpg,11.3,1.59,83.37
20250222_154717,img/cam3_20250222_154717.jpg,img/cam7_20250222_154717.jpg,img/cam8_20250222_154717.jpg,18.8,0.43,145.81
20250222_154718,img/cam3_20250222_154718.jpg,img/cam7_20250222_154718.jpg,img/cam8_20250222_154718.jpg,20.59,1.52,146.38
20250222_154718,img/cam3_20250222_154718.jpg,img/cam7_20250222_154718.jpg,img/cam8_20250222_154718.jpg,22.67,3.19,144.17
20250222_154719,img/cam3_20250222_154719.jpg,img/cam7_20250222_154719.jpg,img/cam8_20250222_154719.jpg,19.65,6.85,103.73
20250222_154719,img/cam3_20250222_154719.jpg,img/cam7_20250222_154719.jpg,img/cam8_20250222_154719.jpg,21.72,8.82,116.02
20250222_154720,img/cam3_20250222_154720.jpg,img/cam7_20250222_154720.jpg,img/cam8_20250222_154720.jpg,22.06,11.82,107.73
20250222_154720,img/cam3_20250222_154720.jpg,img/cam7_20250222_154720.jpg,img/cam8_20250222_154720.jpg,17.14,15.38,62.25
20250222_154721,img/cam3_20250222_154721.jpg,img/cam7_20250222_154721.jpg,img/cam8_20250222_154721.jpg,14.58,16.84,47.95
20250222_154721,img/cam3_20250222_154721.jpg,img/cam7_20250222_154721.jpg,img/cam8_20250222_154721.jpg,13.14,17.76,42.25
20250222_154722,img/cam3_20250222_154722.jpg,img/cam7_20250222_154722.jpg,img/cam8_20250222_154722.jpg,8.44,19.3,4.93
20250222_154722,img/cam3_20250222_154722.jpg,img/cam7_20250222_154722.jpg,img/cam8_20250222_154722.jpg,7.93,19.23,-2.14
20250222_154723,img/cam3_20250222_154723.jpg,img/cam7_20250222_154723.jpg,img/cam8_20250222_154723.jpg,8.63,18.75,-2.5
20250222_154723,img/cam3_20250222_154723.jpg,img/cam7_20250222_154723.jpg,img/cam8_20250222_154723.jpg,9.22,18.52,-1.82
20250222_154724,img/cam3_20250222_154724.jpg,img/cam7_20250222_154724.jpg,img/cam8_20250222_154724.jpg,9.72,18.23,-1.26
20250222_154724,img/cam3_20250222_154724.jpg,img/cam7_20250222_154724.jpg,img/cam8_20250222_154724.jpg,11.12,17.38,9.66
20250222_154725,img/cam3_20250222_154725.jpg,img/cam7_20250222_154725.jpg,img/cam8_20250222_154725.jpg,11.3,17.11,11.12
20250222_154725,img/cam3_20250222_154725.jpg,img/cam7_20250222_154725.jpg,img/cam8_20250222_154725.jpg,11.94,16.74,20.21
20250222_154726,img/cam3_20250222_154726.jpg,img/cam7_20250222_154726.jpg,img/cam8_20250222_154726.jpg,11.33,16.6,19.64
20250222_154726,img/cam3_20250222_154726.jpg,img/cam7_20250222_154726.jpg,img/cam8_20250222_154726.jpg,10.7,16.96,18.34
20250222_154727,img/cam3_20250222_154727.jpg,img/cam7_20250222_154727.jpg,img/cam8_20250222_154727.jpg,10.62,17.05,19.01
20250222_154727,img/cam3_20250222_154727.jpg,img/cam7_20250222_154727.jpg,img/cam8_20250222_154727.jpg,10.35,17.11,20.4
20250222_154728,img/cam3_20250222_154728.jpg,img/cam7_20250222_154728.jpg,img/cam8_20250222_154728.jpg,10.05,16.83,20.4
20250222_154728,img/cam3_20250222_154728.jpg,img/cam7_20250222_154728.jpg,img/cam8_20250222_154728.jpg,9.62,16.71,20.82
20250222_154729,img/cam3_20250222_154729.jpg,img/cam7_20250222_154729.jpg,img/cam8_20250222_154729.jpg,9.1,16.5,20.45
20250222_154729,img/cam3_20250222_154729.jpg,img/cam7_20250222_154729.jpg,img/cam8_20250222_154729.jpg,8.63,17.1,17.04
20250222_154730,img/cam3_20250222_154730.jpg,img/cam7_20250222_154730.jpg,img/cam8_20250222_154730.jpg,8.27,17.62,14.25
20250222_154730,img/cam3_20250222_154730.jpg,img/cam7_20250222_154730.jpg,img/cam8_20250222_154730.jpg,7.01,18.18,3.68
20250222_154731,img/cam3_20250222_154731.jpg,img/cam7_20250222_154731.jpg,img/cam8_20250222_154731.jpg,7.18,18.79,3.2
20250222_154731,img/cam3_20250222_154731.jpg,img/cam7_20250222_154731.jpg,img/cam8_20250222_154731.jpg,7.46,18.94,2.82
20250222_154732,img/cam3_20250222_154732.jpg,img/cam7_20250222_154732.jpg,img/cam8_20250222_154732.jpg,7.75,19.2,2.23
20250222_154732,img/cam3_20250222_154732.jpg,img/cam7_20250222_154732.jpg,img/cam8_20250222_154732.jpg,8.09,19.52,1.84
20250222_154733,img/cam3_20250222_154733.jpg,img/cam7_20250222_154733.jpg,img/cam8_20250222_154733.jpg,8.79,19.87,3.6
20250222_154733,img/cam3_20250222_154733.jpg,img/cam7_20250222_154733.jpg,img/cam8_20250222_154733.jpg,10.05,20.0,11.4
20250222_154734,img/cam3_20250222_154734.jpg,img/cam7_20250222_154734.jpg,img/cam8_20250222_154734.jpg,10.28,20.2,13.28
20250222_154734,img/cam3_20250222_154734.jpg,img/cam7_20250222_154734.jpg,img/cam8_20250222_154734.jpg,10.26,20.43,13.17
20250222_154735,img/cam3_20250222_154735.jpg,img/cam7_20250222_154735.jpg,img/cam8_20250222_154735.jpg,10.13,20.72,12.93
20250222_154735,img/cam3_20250222_154735.jpg,img/cam7_20250222_154735.jpg,img/cam8_20250222_154735.jpg,9.84,20.93,10.88
20250222_154736,img/cam3_20250222_154736.jpg,img/cam7_20250222_154736.jpg,img/cam8_20250222_154736.jpg,10.02,20.96,11.31
20250222_154736,img/cam3_20250222_154736.jpg,img/cam7_20250222_154736.jpg,img/cam8_20250222_154736.jpg,10.01,21.33,11.14
20250222_154737,img/cam3_20250222_154737.jpg,img/cam7_20250222_154737.jpg,img/cam8_20250222_154737.jpg,10.29,21.12,12.63
20250222_154737,img/cam3_20250222_154737.jpg,img/cam7_20250222_154737.jpg,img/cam8_20250222_154737.jpg,10.47,21.14,13.97
20250222_154738,img/cam3_20250222_154738.jpg,img/cam7_20250222_154738.jpg,img/cam8_20250222_154738.jpg,10.68,21.35,17.29
20250222_154738,img/cam3_20250222_154738.jpg,img/cam7_20250222_154738.jpg,img/cam8_20250222_154738.jpg,10.59,21.14,19.4
20250222_154739,img/cam3_20250222_154739.jpg,img/cam7_20250222_154739.jpg,img/cam8_20250222_154739.jpg,10.14,21.36,20.42
20250222_154739,img/cam3_20250222_154739.jpg,img/cam7_20250222_154739.jpg,img/cam8_20250222_154739.jpg,9.3,21.59,15.23
20250222_154740,img/cam3_20250222_154740.jpg,img/cam7_20250222_154740.jpg,img/cam8_20250222_154740.jpg,8.78,21.73,13.99
20250222_154740,img/cam3_20250222_154740.jpg,img/cam7_20250222_154740.jpg,img/cam8_20250222_154740.jpg,8.85,21.62,14.62
20250222_154741,img/cam3_20250222_154741.jpg,img/cam7_20250222_154741.jpg,img/cam8_20250222_154741.jpg,9.12,22.3,18.13
20250222_154741,img/cam3_20250222_154741.jpg,img/cam7_20250222_154741.jpg,img/cam8_20250222_154741.jpg,8.74,21.96,18.42
20250222_154742,img/cam3_20250222_154742.jpg,img/cam7_20250222_154742.jpg,img/cam8_20250222_154742.jpg,8.37,21.63,23.64
20250222_154742,img/cam3_20250222_154742.jpg,img/cam7_20250222_154742.jpg,img/cam8_20250222_154742.jpg,7.94,21.9,23.64
20250222_154743,img/cam3_20250222_154743.jpg,img/cam7_20250222_154743.jpg,img/cam8_20250222_154743.jpg,7.6,23.09,24.35
20250222_154743,img/cam3_20250222_154743.jpg,img/cam7_20250222_154743.jpg,img/cam8_20250222_154743.jpg,6.62,21.4,25.3
20250222_154744,img/cam3_20250222_154744.jpg,img/cam7_20250222_154744.jpg,img/cam8_20250222_154744.jpg,6.49,23.07,26.24
20250222_154744,img/cam3_20250222_154744.jpg,img/cam7_20250222_154744.jpg,img/cam8_20250222_154744.jpg,5.84,23.24,30.93
20250222_154745,img/cam3_20250222_154745.jpg,img/cam7_20250222_154745.jpg,img/cam8_20250222_154745.jpg,5.13,23.42,36.05
20250222_154745,img/cam3_20250222_154745.jpg,img/cam7_20250222_154745.jpg,img/cam8_20250222_154745.jpg,4.68,23.95,43.0
20250222_154746,img/cam3_20250222_154746.jpg,img/cam7_20250222_154746.jpg,img/cam8_20250222_154746.jpg,3.16,24.76,41.83
20250222_154746,img/cam3_20250222_154746.jpg,img/cam7_20250222_154746.jpg,img/cam8_20250222_154746.jpg,1.76,25.95,43.06
20250222_154747,img/cam3_20250222_154747.jpg,img/cam7_20250222_154747.jpg,img/cam8_20250222_154747.jpg,0.89,26.61,45.14
20250222_154747,img/cam3_20250222_154747.jpg,img/cam7_20250222_154747.jpg,img/cam8_20250222_154747.jpg,0.09,27.84,48.8
20250222_154748,img/cam3_20250222_154748.jpg,img/cam7_20250222_154748.jpg,img/cam8_20250222_154748.jpg,-0.32,28.77,58.08
20250222_154748,img/cam3_20250222_154748.jpg,img/cam7_20250222_154748.jpg,img/cam8_20250222_154748.jpg,-0.58,30.38,70.73
20250222_154749,img/cam3_20250222_154749.jpg,img/cam7_20250222_154749.jpg,img/cam8_20250222_154749.jpg,-0.74,32.29,79.67
20250222_154749,img/cam3_20250222_154749.jpg,img/cam7_20250222_154749.jpg,img/cam8_20250222_154749.jpg,1.6,35.04,106.71
20250222_154750,img/cam3_20250222_154750.jpg,img/cam7_20250222_154750.jpg,img/cam8_20250222_154750.jpg,5.06,38.12,130.67
20250222_154750,img/cam3_20250222_154750.jpg,img/cam7_20250222_154750.jpg,img/cam8_20250222_154750.jpg,7.79,44.47,130.51
20250222_154751,img/cam3_20250222_154751.jpg,img/cam7_20250222_154751.jpg,img/cam8_20250222_154751.jpg,7.17,50.02,114.32
20250222_154751,img/cam3_20250222_154751.jpg,img/cam7_20250222_154751.jpg,img/cam8_20250222_154751.jpg,4.7,54.68,98.11
20250222_154752,img/cam3_20250222_154752.jpg,img/cam7_20250222_154752.jpg,img/cam8_20250222_154752.jpg,2.58,57.46,86.8
20250222_154752,img/cam3_20250222_154752.jpg,img/cam7_20250222_154752.jpg,img/cam8_20250222_154752.jpg,-0.84,60.17,64.8
20250222_154753,img/cam3_20250222_154753.jpg,img/cam7_20250222_154753.jpg,img/cam8_20250222_154753.jpg,-5.13,63.23,25.58
20250222_154753,img/cam3_20250222_154753.jpg,img/cam7_20250222_154753.jpg,img/cam8_20250222_154753.jpg,-5.14,63.82,23.25
20250222_154754,img/cam3_20250222_154754.jpg,img/cam7_20250222_154754.jpg,img/cam8_20250222_154754.jpg,-5.69,65.11,13.11
20250222_154754,img/cam3_20250222_154754.jpg,img/cam7_20250222_154754.jpg,img/cam8_20250222_154754.jpg,-5.35,65.86,10.31
20250222_154758,img/cam3_20250222_154758.jpg,img/cam7_20250222_154758.jpg,img/cam8_20250222_154758.jpg,-0.56,70.27,-14.62
20250222_154758,img/cam3_20250222_154758.jpg,img/cam7_20250222_154758.jpg,img/cam8_20250222_154758.jpg,1.44,71.67,-10.99
20250222_154759,img/cam3_20250222_154759.jpg,img/cam7_20250222_154759.jpg,img/cam8_20250222_154759.jpg,3.1,73.02,-10.16
20250222_154759,img/cam3_20250222_154759.jpg,img/cam7_20250222_154759.jpg,img/cam8_20250222_154759.jpg,4.37,74.01,-12.3
20250222_154800,img/cam3_20250222_154800.jpg,img/cam7_20250222_154800.jpg,img/cam8_20250222_154800.jpg,5.45,76.09,-23.06
20250222_154800,img/cam3_20250222_154800.jpg,img/cam7_20250222_154800.jpg,img/cam8_20250222_154800.jpg,7.56,77.5,-20.78
20250222_154801,img/cam3_20250222_154801.jpg,img/cam7_20250222_154801.jpg,img/cam8_20250222_154801.jpg,10.81,77.43,-2.43
20250222_154801,img/cam3_20250222_154801.jpg,img/cam7_20250222_154801.jpg,img/cam8_20250222_154801.jpg,11.9,77.19,-6.9
20250222_154802,img/cam3_20250222_154802.jpg,img/cam7_20250222_154802.jpg,img/cam8_20250222_154802.jpg,12.63,77.6,-16.99
20250222_154802,img/cam3_20250222_154802.jpg,img/cam7_20250222_154802.jpg,img/cam8_20250222_154802.jpg,13.08,79.85,-38.2
20250222_154803,img/cam3_20250222_154803.jpg,img/cam7_20250222_154803.jpg,img/cam8_20250222_154803.jpg,13.87,82.8,-45.38
20250222_154803,img/cam3_20250222_154803.jpg,img/cam7_20250222_154803.jpg,img/cam8_20250222_154803.jpg,16.73,84.67,-29.66
20250222_154804,img/cam3_20250222_154804.jpg,img/cam7_20250222_154804.jpg,img/cam8_20250222_154804.jpg,20.71,84.72,-2.91
20250222_154804,img/cam3_20250222_154804.jpg,img/cam7_20250222_154804.jpg,img/cam8_20250222_154804.jpg,23.1,82.98,14.64
20250222_154805,img/cam3_20250222_154805.jpg,img/cam7_20250222_154805.jpg,img/cam8_20250222_154805.jpg,24.48,81.96,26.71
20250222_154805,img/cam3_20250222_154805.jpg,img/cam7_20250222_154805.jpg,img/cam8_20250222_154805.jpg,25.09,82.09,33.7
20250222_154806,img/cam3_20250222_154806.jpg,img/cam7_20250222_154806.jpg,img/cam8_20250222_154806.jpg,24.71,82.1,37.37
20250222_154806,img/cam3_20250222_154806.jpg,img/cam7_20250222_154806.jpg,img/cam8_20250222_154806.jpg,24.13,82.45,34.36
20250222_154807,img/cam3_20250222_154807.jpg,img/cam7_20250222_154807.jpg,img/cam8_20250222_154807.jpg,23.61,82.5,35.26
20250222_154807,img/cam3_20250222_154807.jpg,img/cam7_20250222_154807.jpg,img/cam8_20250222_154807.jpg,22.79,82.56,32.0
20250222_154808,img/cam3_20250222_154808.jpg,img/cam7_20250222_154808.jpg,img/cam8_20250222_154808.jpg,21.63,82.1,26.58
20250222_154808,img/cam3_20250222_154808.jpg,img/cam7_20250222_154808.jpg,img/cam8_20250222_154808.jpg,20.58,81.84,20.55
20250222_154809,img/cam3_20250222_154809.jpg,img/cam7_20250222_154809.jpg,img/cam8_20250222_154809.jpg,20.02,81.37,14.27
20250222_154809,img/cam3_20250222_154809.jpg,img/cam7_20250222_154809.jpg,img/cam8_20250222_154809.jpg,19.68,81.54,4.04
20250222_154810,img/cam3_20250222_154810.jpg,img/cam7_20250222_154810.jpg,img/cam8_20250222_154810.jpg,20.2,81.96,2.55
20250222_154810,img/cam3_20250222_154810.jpg,img/cam7_20250222_154810.jpg,img/cam8_20250222_154810.jpg,21.25,82.74,0.05
20250222_154811,img/cam3_20250222_154811.jpg,img/cam7_20250222_154811.jpg,img/cam8_20250222_154811.jpg,21.71,83.01,-0.31
20250222_154811,img/cam3_20250222_154811.jpg,img/cam7_20250222_154811.jpg,img/cam8_20250222_154811.jpg,23.88,83.95,-2.12
20250222_154812,img/cam3_20250222_154812.jpg,img/cam7_20250222_154812.jpg,img/cam8_20250222_154812.jpg,24.71,84.98,-2.53
20250222_154812,img/cam3_20250222_154812.jpg,img/cam7_20250222_154812.jpg,img/cam8_20250222_154812.jpg,26.54,85.08,-1.6
20250222_154813,img/cam3_20250222_154813.jpg,img/cam7_20250222_154813.jpg,img/cam8_20250222_154813.jpg,27.95,85.43,2.81
20250222_154813,img/cam3_20250222_154813.jpg,img/cam7_20250222_154813.jpg,img/cam8_20250222_154813.jpg,28.95,86.15,4.52
20250222_154814,img/cam3_20250222_154814.jpg,img/cam7_20250222_154814.jpg,img/cam8_20250222_154814.jpg,29.94,86.46,4.55
20250222_154814,img/cam3_20250222_154814.jpg,img/cam7_20250222_154814.jpg,img/cam8_20250222_154814.jpg,30.38,86.73,3.93
20250222_154815,img/cam3_20250222_154815.jpg,img/cam7_20250222_154815.jpg,img/cam8_20250222_154815.jpg,31.91,86.5,8.27
20250222_154815,img/cam3_20250222_154815.jpg,img/cam7_20250222_154815.jpg,img/cam8_20250222_154815.jpg,32.81,85.62,12.59
20250222_154816,img/cam3_20250222_154816.jpg,img/cam7_20250222_154816.jpg,img/cam8_20250222_154816.jpg,32.95,85.64,13.49
20250222_154816,img/cam3_20250222_154816.jpg,img/cam7_20250222_154816.jpg,img/cam8_20250222_154816.jpg,32.72,85.04,12.99
20250222_154817,img/cam3_20250222_154817.jpg,img/cam7_20250222_154817.jpg,img/cam8_20250222_154817.jpg,32.51,84.3,9.79
20250222_154817,img/cam3_20250222_154817.jpg,img/cam7_20250222_154817.jpg,img/cam8_20250222_154817.jpg,32.79,83.49,8.72
20250222_154818,img/cam3_20250222_154818.jpg,img/cam7_20250222_154818.jpg,img/cam8_20250222_154818.jpg,33.23,83.03,8.09
20250222_154818,img/cam3_20250222_154818.jpg,img/cam7_20250222_154818.jpg,img/cam8_20250222_154818.jpg,33.79,82.33,7.99
20250222_154819,img/cam3_20250222_154819.jpg,img/cam7_20250222_154819.jpg,img/cam8_20250222_154819.jpg,34.2,82.1,7.0
20250222_154819,img/cam3_20250222_154819.jpg,img/cam7_20250222_154819.jpg,img/cam8_20250222_154819.jpg,33.94,82.81,6.39
20250222_154820,img/cam3_20250222_154820.jpg,img/cam7_20250222_154820.jpg,img/cam8_20250222_154820.jpg,34.48,82.17,5.83
20250222_154820,img/cam3_20250222_154820.jpg,img/cam7_20250222_154820.jpg,img/cam8_20250222_154820.jpg,35.57,81.72,12.47
20250222_154821,img/cam3_20250222_154821.jpg,img/cam7_20250222_154821.jpg,img/cam8_20250222_154821.jpg,36.58,81.48,21.34
20250222_154821,img/cam3_20250222_154821.jpg,img/cam7_20250222_154821.jpg,img/cam8_20250222_154821.jpg,37.87,81.28,37.47
20250222_154822,img/cam3_20250222_154822.jpg,img/cam7_20250222_154822.jpg,img/cam8_20250222_154822.jpg,39.44,81.68,60.64
20250222_154822,img/cam3_20250222_154822.jpg,img/cam7_20250222_154822.jpg,img/cam8_20250222_154822.jpg,39.85,83.92,77.81
20250222_154823,img/cam3_20250222_154823.jpg,img/cam7_20250222_154823.jpg,img/cam8_20250222_154823.jpg,40.32,86.9,93.59
20250222_154823,img/cam3_20250222_154823.jpg,img/cam7_20250222_154823.jpg,img/cam8_20250222_154823.jpg,42.11,90.41,109.29
20250222_154824,img/cam3_20250222_154824.jpg,img/cam7_20250222_154824.jpg,img/cam8_20250222_154824.jpg,44.25,93.58,122.15
20250222_154824,img/cam3_20250222_154824.jpg,img/cam7_20250222_154824.jpg,img/cam8_20250222_154824.jpg,47.86,98.98,133.34
20250222_154825,img/cam3_20250222_154825.jpg,img/cam7_20250222_154825.jpg,img/cam8_20250222_154825.jpg,50.31,103.99,135.23
20250222_154825,img/cam3_20250222_154825.jpg,img/cam7_20250222_154825.jpg,img/cam8_20250222_154825.jpg,49.04,109.15,110.55
20250222_154826,img/cam3_20250222_154826.jpg,img/cam7_20250222_154826.jpg,img/cam8_20250222_154826.jpg,44.44,112.53,72.98
20250222_154826,img/cam3_20250222_154826.jpg,img/cam7_20250222_154826.jpg,img/cam8_20250222_154826.jpg,41.0,114.67,51.23
20250222_154827,img/cam3_20250222_154827.jpg,img/cam7_20250222_154827.jpg,img/cam8_20250222_154827.jpg,39.33,115.51,41.53
20250222_154827,img/cam3_20250222_154827.jpg,img/cam7_20250222_154827.jpg,img/cam8_20250222_154827.jpg,38.38,116.0,35.59
20250222_154828,img/cam3_20250222_154828.jpg,img/cam7_20250222_154828.jpg,img/cam8_20250222_154828.jpg,38.17,116.3,33.83
20250222_154828,img/cam3_20250222_154828.jpg,img/cam7_20250222_154828.jpg,img/cam8_20250222_154828.jpg,37.99,116.4,33.41
20250222_154829,img/cam3_20250222_154829.jpg,img/cam7_20250222_154829.jpg,img/cam8_20250222_154829.jpg,37.85,116.3,33.39
20250222_154829,img/cam3_20250222_154829.jpg,img/cam7_20250222_154829.jpg,img/cam8_20250222_154829.jpg,37.95,115.91,34.32
20250222_154830,img/cam3_20250222_154830.jpg,img/cam7_20250222_154830.jpg,img/cam8_20250222_154830.jpg,38.01,116.45,34.45
20250222_154830,img/cam3_20250222_154830.jpg,img/cam7_20250222_154830.jpg,img/cam8_20250222_154830.jpg,37.76,116.45,33.97
20250222_154831,img/cam3_20250222_154831.jpg,img/cam7_20250222_154831.jpg,img/cam8_20250222_154831.jpg,37.54,116.57,33.47
20250222_154831,img/cam3_20250222_154831.jpg,img/cam7_20250222_154831.jpg,img/cam8_20250222_154831.jpg,37.09,116.75,30.21
20250222_154832,img/cam3_20250222_154832.jpg,img/cam7_20250222_154832.jpg,img/cam8_20250222_154832.jpg,36.81,117.1,24.01
20250222_154832,img/cam3_20250222_154832.jpg,img/cam7_20250222_154832.jpg,img/cam8_20250222_154832.jpg,36.63,117.74,17.8
20250222_154833,img/cam3_20250222_154833.jpg,img/cam7_20250222_154833.jpg,img/cam8_20250222_154833.jpg,37.39,118.07,17.28
20250222_154833,img/cam3_20250222_154833.jpg,img/cam7_20250222_154833.jpg,img/cam8_20250222_154833.jpg,38.81,117.04,20.89
20250222_154834,img/cam3_20250222_154834.jpg,img/cam7_20250222_154834.jpg,img/cam8_20250222_154834.jpg,39.99,116.52,25.99
20250222_154834,img/cam3_20250222_154834.jpg,img/cam7_20250222_154834.jpg,img/cam8_20250222_154834.jpg,40.15,116.38,25.57
